   X       Y         Z      JointType
-0.7785504 0.05946732 1.988216 21
-0.8090153 0.125018 1.977508 22
-0.3611878 0.007663506 2.029992 23
-0.4098767 0.1272138 2.006677 24
-0.5922163 0.1351488 2.073097 0
-0.5892057 0.4328348 2.047026 1
-0.5830629 0.719717 2.011053 2
-0.5912575 0.8632604 1.998177 3
-0.7505112 0.6099004 2.015345 4
-0.7868633 0.3570835 2.026407 5
-0.7784995 0.1576648 1.979766 6
-0.7671707 0.1200419 1.984327 7
-0.4247118 0.5989493 2.015963 8
-0.3782499 0.3433874 2.043251 9
-0.3546349 0.1431257 2.008008 10
-0.3540016 0.08489542 2.001382 11
-0.6519923 0.1336743 2.033882 12
-0.6488591 -0.2129248 2.135334 13
-0.6314817 -0.5303213 2.222579 14
-0.6216167 -0.5994421 2.156852 15
-0.5134537 0.1323044 2.046347 16
-0.5296582 -0.2333919 2.161576 17
-0.5495895 -0.5533677 2.238737 18
-0.5485641 -0.5936974 2.156569 19
-0.5851346 0.6495391 2.021882 20
-0.7785504 0.05946732 1.988216 21
-0.8090153 0.125018 1.977508 22
-0.3611878 0.007663506 2.029992 23
-0.4098767 0.1272138 2.006677 24
-0.5921246 0.1352149 2.073353 0
-0.5892431 0.4330062 2.047497 1
-0.5833024 0.7199667 2.011721 2
-0.5913937 0.8639733 1.999041 3
-0.7506883 0.6097992 2.015818 4
-0.7868292 0.3570772 2.026654 5
-0.778256 0.1577357 1.979635 6
-0.7676115 0.1193418 1.986005 7
-0.42458 0.5988185 2.016103 8
-0.3780733 0.3434317 2.043195 9
-0.3539942 0.14319 2.008198 10
-0.353719 0.08465132 2.00293 11
-0.6518899 0.1337557 2.034194 12
-0.6491862 -0.2138889 2.135475 13
-0.6315086 -0.5302985 2.222587 14
-0.6232998 -0.5973741 2.160064 15
-0.5133845 0.1323538 2.046534 16
-0.5300118 -0.234315 2.161967 17
-0.5519443 -0.5557703 2.239227 18
-0.5476946 -0.59447 2.155276 19
-0.5853206 0.6497751 2.022505 20
-0.7765793 0.0544502 1.992123 21
-0.811765 0.1223889 1.982788 22
-0.3602553 0.008338072 2.031282 23
-0.4095268 0.1277202 2.007866 24
-0.5921246 0.1352149 2.073353 0
-0.5892431 0.4330062 2.047497 1
-0.5833024 0.7199667 2.011721 2
-0.5913937 0.8639733 1.999041 3
-0.7506883 0.6097992 2.015818 4
-0.7868292 0.3570772 2.026654 5
-0.778256 0.1577357 1.979635 6
-0.7676115 0.1193418 1.986005 7
-0.42458 0.5988185 2.016103 8
-0.3780733 0.3434317 2.043195 9
-0.3539942 0.14319 2.008198 10
-0.353719 0.08465132 2.00293 11
-0.6518899 0.1337557 2.034194 12
-0.6491862 -0.2138889 2.135475 13
-0.6315086 -0.5302985 2.222587 14
-0.6232998 -0.5973741 2.160064 15
-0.5133845 0.1323538 2.046534 16
-0.5300118 -0.234315 2.161967 17
-0.5519443 -0.5557703 2.239227 18
-0.5476946 -0.59447 2.155276 19
-0.5853206 0.6497751 2.022505 20
-0.7765793 0.0544502 1.992123 21
-0.811765 0.1223889 1.982788 22
-0.3602553 0.008338072 2.031282 23
-0.4095268 0.1277202 2.007866 24
-0.5921246 0.1352149 2.073353 0
-0.5892431 0.4330062 2.047497 1
-0.5833024 0.7199667 2.011721 2
-0.5913937 0.8639733 1.999041 3
-0.7506883 0.6097992 2.015818 4
-0.7868292 0.3570772 2.026654 5
-0.778256 0.1577357 1.979635 6
-0.7676115 0.1193418 1.986005 7
-0.42458 0.5988185 2.016103 8
-0.3780733 0.3434317 2.043195 9
-0.3539942 0.14319 2.008198 10
-0.353719 0.08465132 2.00293 11
-0.6518899 0.1337557 2.034194 12
-0.6491862 -0.2138889 2.135475 13
-0.6315086 -0.5302985 2.222587 14
-0.6232998 -0.5973741 2.160064 15
-0.5133845 0.1323538 2.046534 16
-0.5300118 -0.234315 2.161967 17
-0.5519443 -0.5557703 2.239227 18
-0.5476946 -0.59447 2.155276 19
-0.5853206 0.6497751 2.022505 20
-0.7765793 0.0544502 1.992123 21
-0.811765 0.1223889 1.982788 22
-0.3602553 0.008338072 2.031282 23
-0.4095268 0.1277202 2.007866 24
-0.5922006 0.135195 2.073491 0
-0.5893098 0.4329871 2.047678 1
-0.5833461 0.7199252 2.011891 2
-0.5907698 0.8628832 1.997893 3
-0.7507828 0.6097202 2.016187 4
-0.7868327 0.3573088 2.027063 5
-0.7781417 0.1580478 1.979638 6
-0.7676101 0.1190994 1.984602 7
-0.4243819 0.5985022 2.016382 8
-0.377897 0.3431686 2.043126 9
-0.353424 0.1429337 2.008439 10
-0.3549317 0.08471939 2.002624 11
-0.6519516 0.1337864 2.034263 12
-0.649668 -0.2161169 2.137641 13
-0.6316833 -0.5302786 2.222603 14
-0.6235641 -0.5976016 2.160072 15
-0.5134844 0.1322508 2.046773 16
-0.529824 -0.2342081 2.161992 17
-0.5514017 -0.5544007 2.23948 18
-0.5486861 -0.5938905 2.156349 19
-0.5853717 0.6497415 2.022681 20
-0.7802215 0.05544101 1.989047 21
-0.8082497 0.1249215 1.973896 22
-0.359661 0.00832366 2.027949 23
-0.4099047 0.1275501 2.004561 24
-0.5922607 0.1352889 2.073688 0
-0.5893738 0.4331113 2.047953 1
-0.5833994 0.7200304 2.012177 2
-0.591155 0.8633186 1.998322 3
-0.7509201 0.6096984 2.016384 4
-0.7870133 0.3573591 2.027753 5
-0.7781714 0.1581689 1.979987 6
-0.7694718 0.1203518 1.98502 7
-0.4243225 0.5985471 2.016805 8
-0.3777093 0.3429806 2.043213 9
-0.3530569 0.1427605 2.008581 10
-0.3543002 0.0833314 2.004848 11
-0.6520199 0.1338595 2.03446 12
-0.6491103 -0.2145224 2.137034 13
-0.6318256 -0.5305279 2.222469 14
-0.6236479 -0.597779 2.159734 15
-0.5135382 0.1323636 2.046955 16
-0.5296566 -0.234105 2.162015 17
-0.5514577 -0.5557559 2.239672 18
-0.5496324 -0.5941486 2.155666 19
-0.5854299 0.6498562 2.02297 20
-0.7826829 0.0608239 1.988457 21
-0.8090659 0.1229149 1.973214 22
-0.3605705 0.008346431 2.03306 23
-0.4093215 0.1290288 2.009686 24
-0.5922379 0.1352938 2.073967 0
-0.589346 0.4331613 2.048315 1
-0.5833657 0.7200945 2.01256 2
-0.5907801 0.8628678 1.997736 3
-0.7509149 0.6096696 2.016446 4
-0.7864721 0.3568509 2.027261 5
-0.7784145 0.1575184 1.980139 6
-0.7717171 0.1203612 1.985638 7
-0.4242876 0.5984359 2.017342 8
-0.3775661 0.3428563 2.043448 9
-0.3526385 0.1426473 2.008991 10
-0.3526557 0.08296707 2.00405 11
-0.6519856 0.1338807 2.034716 12
-0.6498032 -0.2114157 2.135282 13
-0.6290982 -0.531719 2.222097 14
-0.62178 -0.5995836 2.157222 15
-0.5135351 0.1323548 2.047238 16
-0.5295649 -0.2337293 2.16187 17
-0.5515729 -0.55678 2.240109 18
-0.5496011 -0.5942797 2.155324 19
-0.5853992 0.6499204 2.023352 20
-0.7826428 0.05541859 1.988375 21
-0.8113759 0.09717905 1.9837 22
-0.3614574 0.008479682 2.035588 23
-0.4100514 0.1338999 2.003429 24
-0.5921934 0.1352618 2.074006 0
-0.5892823 0.4331651 2.048425 1
-0.5832769 0.720139 2.012757 2
-0.5906744 0.8629097 1.997922 3
-0.7508854 0.6095635 2.016476 4
-0.7861776 0.3566497 2.02695 5
-0.7787105 0.1571829 1.980472 6
-0.7732415 0.1316995 1.981061 7
-0.4242719 0.5984123 2.017484 8
-0.377451 0.3427919 2.043492 9
-0.3521098 0.142579 2.009467 10
-0.3504264 0.08172137 2.00381 11
-0.6519567 0.1338637 2.034738 12
-0.6498573 -0.2105344 2.134891 13
-0.6293485 -0.5316541 2.221827 14
-0.6216668 -0.5996186 2.157023 15
-0.5134785 0.1323089 2.047288 16
-0.5298599 -0.2345343 2.162504 17
-0.551788 -0.5576063 2.240178 18
-0.5487074 -0.5941758 2.154516 19
-0.5853176 0.6499553 2.023526 20
-0.78554 0.05309213 1.993252 21
-0.8219348 0.1527116 1.9815 22
-0.3550288 0.009200406 2.033399 23
-0.4091494 0.1316218 2.008064 24
-0.5922329 0.135215 2.07415 0
-0.5893598 0.4331174 2.04852 1
-0.5833993 0.7200654 2.012802 2
-0.5906692 0.8628709 1.997915 3
-0.7509232 0.6095148 2.016543 4
-0.7865229 0.3565646 2.027713 5
-0.7788559 0.1572032 1.980708 6
-0.773459 0.1323869 1.982711 7
-0.4242834 0.5984421 2.017612 8
-0.3773727 0.3428268 2.043526 9
-0.3517012 0.1426346 2.009655 10
-0.3490217 0.08137351 2.003927 11
-0.6519949 0.133859 2.034805 12
-0.6495302 -0.2098993 2.13459 13
-0.629782 -0.5316347 2.221924 14
-0.6224264 -0.6008784 2.155705 15
-0.5135141 0.1321997 2.047533 16
-0.5297002 -0.2341768 2.162308 17
-0.5521381 -0.5566226 2.24025 18
-0.549167 -0.5939668 2.155231 19
-0.585427 0.6498916 2.023584 20
-0.7852155 0.05395384 1.995232 21
-0.8212045 0.148515 1.98255 22
-0.3553445 0.008358321 2.034732 23
-0.4095386 0.1356689 2.009513 24
-0.5922329 0.135215 2.07415 0
-0.5893598 0.4331174 2.04852 1
-0.5833993 0.7200654 2.012802 2
-0.5906692 0.8628709 1.997915 3
-0.7509232 0.6095148 2.016543 4
-0.7865229 0.3565646 2.027713 5
-0.7788559 0.1572032 1.980708 6
-0.773459 0.1323869 1.982711 7
-0.4242834 0.5984421 2.017612 8
-0.3773727 0.3428268 2.043526 9
-0.3517012 0.1426346 2.009655 10
-0.3490217 0.08137351 2.003927 11
-0.6519949 0.133859 2.034805 12
-0.6495302 -0.2098993 2.13459 13
-0.629782 -0.5316347 2.221924 14
-0.6224264 -0.6008784 2.155705 15
-0.5135141 0.1321997 2.047533 16
-0.5297002 -0.2341768 2.162308 17
-0.5521381 -0.5566226 2.24025 18
-0.549167 -0.5939668 2.155231 19
-0.585427 0.6498916 2.023584 20
-0.7852155 0.05395384 1.995232 21
-0.8212045 0.148515 1.98255 22
-0.3553445 0.008358321 2.034732 23
-0.4095386 0.1356689 2.009513 24
-0.5922329 0.135215 2.07415 0
-0.5893598 0.4331174 2.04852 1
-0.5833993 0.7200654 2.012802 2
-0.5906692 0.8628709 1.997915 3
-0.7509232 0.6095148 2.016543 4
-0.7865229 0.3565646 2.027713 5
-0.7788559 0.1572032 1.980708 6
-0.773459 0.1323869 1.982711 7
-0.4242834 0.5984421 2.017612 8
-0.3773727 0.3428268 2.043526 9
-0.3517012 0.1426346 2.009655 10
-0.3490217 0.08137351 2.003927 11
-0.6519949 0.133859 2.034805 12
-0.6495302 -0.2098993 2.13459 13
-0.629782 -0.5316347 2.221924 14
-0.6224264 -0.6008784 2.155705 15
-0.5135141 0.1321997 2.047533 16
-0.5297002 -0.2341768 2.162308 17
-0.5521381 -0.5566226 2.24025 18
-0.549167 -0.5939668 2.155231 19
-0.585427 0.6498916 2.023584 20
-0.7852155 0.05395384 1.995232 21
-0.8212045 0.148515 1.98255 22
-0.3553445 0.008358321 2.034732 23
-0.4095386 0.1356689 2.009513 24
-0.5922658 0.13518 2.074204 0
-0.5893533 0.4331055 2.048555 1
-0.5833569 0.7200567 2.012826 2
-0.5903978 0.8623586 1.997675 3
-0.750714 0.6092095 2.016208 4
-0.7866358 0.3566367 2.027848 5
-0.7788671 0.1572663 1.980901 6
-0.7727226 0.1326398 1.981408 7
-0.4242369 0.5982656 2.017578 8
-0.3772126 0.3427182 2.04345 9
-0.3494017 0.1430332 2.007678 10
-0.3475922 0.0804074 2.003497 11
-0.6520361 0.1338268 2.034842 12
-0.6498652 -0.21399 2.136909 13
-0.6300796 -0.531481 2.22165 14
-0.6223822 -0.6001761 2.156015 15
-0.5135384 0.1321661 2.0476 16
-0.5294619 -0.2340503 2.16216 17
-0.5508781 -0.5535443 2.23935 18
-0.5486214 -0.5928571 2.156089 19
-0.5853969 0.6498834 2.02361 20
-0.7814463 0.05481315 1.988377 21
-0.8213638 0.1511416 1.982895 22
-0.355254 0.008356984 2.034176 23
-0.3619579 0.07357449 1.973135 24
-0.5922658 0.13518 2.074204 0
-0.5893533 0.4331055 2.048555 1
-0.5833569 0.7200567 2.012826 2
-0.5903978 0.8623586 1.997675 3
-0.750714 0.6092095 2.016208 4
-0.7866358 0.3566367 2.027848 5
-0.7788671 0.1572663 1.980901 6
-0.7727226 0.1326398 1.981408 7
-0.4242369 0.5982656 2.017578 8
-0.3772126 0.3427182 2.04345 9
-0.3494017 0.1430332 2.007678 10
-0.3475922 0.0804074 2.003497 11
-0.6520361 0.1338268 2.034842 12
-0.6498652 -0.21399 2.136909 13
-0.6300796 -0.531481 2.22165 14
-0.6223822 -0.6001761 2.156015 15
-0.5135384 0.1321661 2.0476 16
-0.5294619 -0.2340503 2.16216 17
-0.5508781 -0.5535443 2.23935 18
-0.5486214 -0.5928571 2.156089 19
-0.5853969 0.6498834 2.02361 20
-0.7814463 0.05481315 1.988377 21
-0.8213638 0.1511416 1.982895 22
-0.355254 0.008356984 2.034176 23
-0.3619579 0.07357449 1.973135 24
-0.5923226 0.1352996 2.07426 0
-0.5893498 0.4331407 2.048589 1
-0.583317 0.7200484 2.012849 2
-0.5903639 0.8623369 1.997728 3
-0.7508324 0.609686 2.01664 4
-0.7865669 0.3563637 2.027483 5
-0.7792243 0.1568192 1.981422 6
-0.7735513 0.1318429 1.982237 7
-0.4242371 0.5982631 2.017583 8
-0.3771311 0.3426921 2.043401 9
-0.3481542 0.1432818 2.006739 10
-0.3467548 0.07962517 2.005378 11
-0.6520976 0.1340096 2.03487 12
-0.6498889 -0.2142093 2.137191 13
-0.6277705 -0.532352 2.221494 14
-0.6200963 -0.6005441 2.158669 15
-0.5135962 0.1322423 2.047675 16
-0.5293599 -0.2338002 2.162024 17
-0.5502952 -0.5533965 2.239054 18
-0.5486676 -0.5930184 2.156146 19
-0.5853708 0.6498863 2.023633 20
-0.785828 0.0531139 1.993979 21
-0.8208678 0.1484239 1.981761 22
-0.3553664 0.008360537 2.034843 23
-0.3578738 0.08129222 1.966889 24
-0.5923226 0.1352996 2.07426 0
-0.5893498 0.4331407 2.048589 1
-0.583317 0.7200484 2.012849 2
-0.5903639 0.8623369 1.997728 3
-0.7508324 0.609686 2.01664 4
-0.7865669 0.3563637 2.027483 5
-0.7792243 0.1568192 1.981422 6
-0.7735513 0.1318429 1.982237 7
-0.4242371 0.5982631 2.017583 8
-0.3771311 0.3426921 2.043401 9
-0.3481542 0.1432818 2.006739 10
-0.3467548 0.07962517 2.005378 11
-0.6520976 0.1340096 2.03487 12
-0.6498889 -0.2142093 2.137191 13
-0.6277705 -0.532352 2.221494 14
-0.6200963 -0.6005441 2.158669 15
-0.5135962 0.1322423 2.047675 16
-0.5293599 -0.2338002 2.162024 17
-0.5502952 -0.5533965 2.239054 18
-0.5486676 -0.5930184 2.156146 19
-0.5853708 0.6498863 2.023633 20
-0.785828 0.0531139 1.993979 21
-0.8208678 0.1484239 1.981761 22
-0.3553664 0.008360537 2.034843 23
-0.3578738 0.08129222 1.966889 24
-0.5923234 0.1353908 2.074331 0
-0.5893381 0.4331913 2.048616 1
-0.5833004 0.7200643 2.012844 2
-0.5905243 0.8624856 1.997652 3
-0.7508307 0.6097652 2.01657 4
-0.7863055 0.3554332 2.026618 5
-0.7800486 0.1555971 1.982084 6
-0.7740315 0.1312585 1.981921 7
-0.4242119 0.5982821 2.017594 8
-0.3770972 0.3426122 2.043354 9
-0.3472957 0.1434037 2.006059 10
-0.3466308 0.07890037 2.004256 11
-0.6520994 0.1341144 2.034915 12
-0.6491027 -0.2140226 2.137336 13
-0.6274186 -0.5326445 2.22144 14
-0.6182365 -0.6019573 2.154166 15
-0.5135986 0.1323211 2.047769 16
-0.529345 -0.2335992 2.161914 17
-0.550369 -0.5534636 2.239136 18
-0.5500548 -0.593125 2.156441 19
-0.5853559 0.6499079 2.023633 20
-0.7866716 0.05448371 1.997266 21
-0.8206099 0.1499592 1.979522 22
-0.355196 0.008354601 2.033843 23
-0.3361685 0.08529261 1.959286 24
-0.5923261 0.1354219 2.074353 0
-0.5893303 0.4331927 2.048609 1
-0.5832306 0.7199937 2.012721 2
-0.5904472 0.8625696 1.997393 3
-0.7508546 0.6098772 2.016494 4
-0.7859832 0.3548019 2.026001 5
-0.7807853 0.1547215 1.982819 6
-0.7753278 0.1311468 1.980722 7
-0.4241515 0.5982726 2.017575 8
-0.3770122 0.3425393 2.043304 9
-0.3465271 0.1435462 2.005178 10
-0.346926 0.07893068 2.003078 11
-0.6521106 0.1342117 2.034937 12
-0.6478797 -0.215661 2.138875 13
-0.6274 -0.532609 2.221313 14
-0.6166787 -0.6012691 2.156568 15
-0.5135984 0.1323225 2.047789 16
-0.5291339 -0.232866 2.161727 17
-0.5500502 -0.552513 2.238472 18
-0.5499883 -0.5931094 2.156689 19
-0.585309 0.6498685 2.023556 20
-0.7870845 0.05609171 1.994781 21
-0.8175949 0.1401759 1.975357 22
-0.3551371 0.008352518 2.03351 23
-0.3578073 0.07965132 1.965558 24
-0.5923223 0.1354298 2.074358 0
-0.5893098 0.4331618 2.048507 1
-0.583159 0.7197561 2.012172 2
-0.5903108 0.8624297 1.99714 3
-0.7508118 0.6100385 2.016231 4
-0.7860458 0.3547234 2.026001 5
-0.7815181 0.1545341 1.983444 6
-0.7780374 0.1316305 1.979963 7
-0.424069 0.5982096 2.017499 8
-0.3769258 0.3423752 2.043244 9
-0.3456621 0.1436612 2.003996 10
-0.3469625 0.07944586 2.002374 11
-0.6521057 0.1342398 2.03492 12
-0.647805 -0.2161834 2.139019 13
-0.628044 -0.5324188 2.221266 14
-0.6156435 -0.6022705 2.155373 15
-0.5135903 0.1323229 2.047821 16
-0.5295917 -0.2337411 2.162425 17
-0.5507659 -0.5558841 2.239575 18
-0.5497395 -0.5935785 2.155055 19
-0.5852534 0.6497027 2.023155 20
-0.7888466 0.0575915 1.989096 21
-0.8196897 0.1207989 1.979333 22
-0.3545924 0.007818867 2.034775 23
-0.3609304 0.07548955 1.970649 24
-0.5923223 0.1354298 2.074358 0
-0.5893098 0.4331618 2.048507 1
-0.583159 0.7197561 2.012172 2
-0.5903108 0.8624297 1.99714 3
-0.7508118 0.6100385 2.016231 4
-0.7860458 0.3547234 2.026001 5
-0.7815181 0.1545341 1.983444 6
-0.7780374 0.1316305 1.979963 7
-0.424069 0.5982096 2.017499 8
-0.3769258 0.3423752 2.043244 9
-0.3456621 0.1436612 2.003996 10
-0.3469625 0.07944586 2.002374 11
-0.6521057 0.1342398 2.03492 12
-0.647805 -0.2161834 2.139019 13
-0.628044 -0.5324188 2.221266 14
-0.6156435 -0.6022705 2.155373 15
-0.5135903 0.1323229 2.047821 16
-0.5295917 -0.2337411 2.162425 17
-0.5507659 -0.5558841 2.239575 18
-0.5497395 -0.5935785 2.155055 19
-0.5852534 0.6497027 2.023155 20
-0.7888466 0.0575915 1.989096 21
-0.8196897 0.1207989 1.979333 22
-0.3545924 0.007818867 2.034775 23
-0.3609304 0.07548955 1.970649 24
-0.5923406 0.1354627 2.074336 0
-0.5892882 0.4331009 2.048311 1
-0.5830454 0.7194419 2.011617 2
-0.5870399 0.8578941 1.986724 3
-0.7503499 0.610065 2.014396 4
-0.7863584 0.3545198 2.025753 5
-0.7833117 0.1544656 1.982395 6
-0.7782419 0.1316113 1.978447 7
-0.4240171 0.5982065 2.017501 8
-0.376695 0.3420557 2.042957 9
-0.3442767 0.1438107 2.001815 10
-0.3466886 0.07945872 2.001421 11
-0.6521524 0.1342813 2.034759 12
-0.6469588 -0.2159516 2.138364 13
-0.6295933 -0.5319034 2.221476 14
-0.6159419 -0.6020321 2.155426 15
-0.5135738 0.1323742 2.047872 16
-0.5296538 -0.2328211 2.161547 17
-0.5377169 -0.5281972 2.238198 18
-0.5495217 -0.5878156 2.161875 19
-0.5851678 0.6494665 2.0227 20
-0.7877244 0.0578834 1.98888 21
-0.8168823 0.1148954 1.975579 22
-0.3536138 0.007796415 2.02915 23
-0.3360582 0.04887014 1.982538 24
-0.5923631 0.1354864 2.07435 0
-0.5893582 0.4330936 2.048157 1
-0.5832026 0.7193345 2.011158 2
-0.5864732 0.8574085 1.986053 3
-0.7495016 0.6097197 2.011947 4
-0.786411 0.3542437 2.025389 5
-0.7846469 0.1545668 1.979942 6
-0.7795919 0.1317339 1.977978 7
-0.4239714 0.5981487 2.017448 8
-0.3765534 0.34177 2.042617 9
-0.3438874 0.1436039 2.001228 10
-0.3465886 0.0793431 2.001068 11
-0.6522148 0.1343029 2.034596 12
-0.6465458 -0.2197716 2.14136 13
-0.6287207 -0.5317761 2.221375 14
-0.6156277 -0.5997672 2.156577 15
-0.5135875 0.1324237 2.048011 16
-0.5298599 -0.2318415 2.160905 17
-0.5517248 -0.5540776 2.238225 18
-0.5495949 -0.5937928 2.155335 19
-0.585301 0.6493866 2.022323 20
-0.7907861 0.0559669 1.99042 21
-0.8186641 0.1397304 1.969619 22
-0.3540479 0.008329204 2.027287 23
-0.3571371 0.07846784 1.962614 24
-0.5923631 0.1354864 2.07435 0
-0.5893582 0.4330936 2.048157 1
-0.5832026 0.7193345 2.011158 2
-0.5864732 0.8574085 1.986053 3
-0.7495016 0.6097197 2.011947 4
-0.786411 0.3542437 2.025389 5
-0.7846469 0.1545668 1.979942 6
-0.7795919 0.1317339 1.977978 7
-0.4239714 0.5981487 2.017448 8
-0.3765534 0.34177 2.042617 9
-0.3438874 0.1436039 2.001228 10
-0.3465886 0.0793431 2.001068 11
-0.6522148 0.1343029 2.034596 12
-0.6465458 -0.2197716 2.14136 13
-0.6287207 -0.5317761 2.221375 14
-0.6156277 -0.5997672 2.156577 15
-0.5135875 0.1324237 2.048011 16
-0.5298599 -0.2318415 2.160905 17
-0.5517248 -0.5540776 2.238225 18
-0.5495949 -0.5937928 2.155335 19
-0.585301 0.6493866 2.022323 20
-0.7907861 0.0559669 1.99042 21
-0.8186641 0.1397304 1.969619 22
-0.3540479 0.008329204 2.027287 23
-0.3571371 0.07846784 1.962614 24
-0.5923631 0.1354864 2.07435 0
-0.5893582 0.4330936 2.048157 1
-0.5832026 0.7193345 2.011158 2
-0.5864732 0.8574085 1.986053 3
-0.7495016 0.6097197 2.011947 4
-0.786411 0.3542437 2.025389 5
-0.7846469 0.1545668 1.979942 6
-0.7795919 0.1317339 1.977978 7
-0.4239714 0.5981487 2.017448 8
-0.3765534 0.34177 2.042617 9
-0.3438874 0.1436039 2.001228 10
-0.3465886 0.0793431 2.001068 11
-0.6522148 0.1343029 2.034596 12
-0.6465458 -0.2197716 2.14136 13
-0.6287207 -0.5317761 2.221375 14
-0.6156277 -0.5997672 2.156577 15
-0.5135875 0.1324237 2.048011 16
-0.5298599 -0.2318415 2.160905 17
-0.5517248 -0.5540776 2.238225 18
-0.5495949 -0.5937928 2.155335 19
-0.585301 0.6493866 2.022323 20
-0.7907861 0.0559669 1.99042 21
-0.8186641 0.1397304 1.969619 22
-0.3540479 0.008329204 2.027287 23
-0.3571371 0.07846784 1.962614 24
-0.5921921 0.1354084 2.07416 0
-0.5891666 0.4328116 2.047379 1
-0.5830091 0.7187153 2.009546 2
-0.5860674 0.8573624 1.98607 3
-0.7467524 0.6074944 2.006605 4
-0.7861401 0.3540311 2.022358 5
-0.7868145 0.1543875 1.97692 6
-0.7821662 0.1318341 1.976041 7
-0.4239254 0.5981331 2.017411 8
-0.376337 0.3411551 2.042163 9
-0.3436108 0.1429862 2.000862 10
-0.347892 0.07943494 2.001307 11
-0.6520085 0.1341398 2.034013 12
-0.6464452 -0.2209466 2.142359 13
-0.6285179 -0.5322748 2.221285 14
-0.6166896 -0.6023761 2.154546 15
-0.5134206 0.1323643 2.048036 16
-0.5312048 -0.2313179 2.159508 17
-0.5516519 -0.5527337 2.235342 18
-0.5498829 -0.595063 2.155047 19
-0.5851057 0.6488572 2.020926 20
-0.7924343 0.0566818 1.990468 21
-0.8260652 0.1107674 1.982833 22
-0.3545947 0.008341316 2.030399 23
-0.3334588 0.04666839 1.979 24
-0.5921921 0.1354084 2.07416 0
-0.5891666 0.4328116 2.047379 1
-0.5830091 0.7187153 2.009546 2
-0.5860674 0.8573624 1.98607 3
-0.7467524 0.6074944 2.006605 4
-0.7861401 0.3540311 2.022358 5
-0.7868145 0.1543875 1.97692 6
-0.7821662 0.1318341 1.976041 7
-0.4239254 0.5981331 2.017411 8
-0.376337 0.3411551 2.042163 9
-0.3436108 0.1429862 2.000862 10
-0.347892 0.07943494 2.001307 11
-0.6520085 0.1341398 2.034013 12
-0.6464452 -0.2209466 2.142359 13
-0.6285179 -0.5322748 2.221285 14
-0.6166896 -0.6023761 2.154546 15
-0.5134206 0.1323643 2.048036 16
-0.5312048 -0.2313179 2.159508 17
-0.5516519 -0.5527337 2.235342 18
-0.5498829 -0.595063 2.155047 19
-0.5851057 0.6488572 2.020926 20
-0.7924343 0.0566818 1.990468 21
-0.8260652 0.1107674 1.982833 22
-0.3545947 0.008341316 2.030399 23
-0.3334588 0.04666839 1.979 24
-0.5921392 0.1354116 2.074111 0
-0.5891023 0.4328302 2.047345 1
-0.582924 0.7187634 2.009551 2
-0.5858419 0.8574717 1.986355 3
-0.7461824 0.6072026 2.00569 4
-0.7863744 0.354074 2.022086 5
-0.7873193 0.1545081 1.976254 6
-0.7835908 0.132359 1.975864 7
-0.4246124 0.5992834 2.016658 8
-0.3762442 0.3409059 2.042027 9
-0.3434677 0.1427812 2.000505 10
-0.34808 0.07890159 2.000384 11
-0.6519477 0.1341362 2.03385 12
-0.6458797 -0.2189336 2.141937 13
-0.6286253 -0.531715 2.221248 14
-0.616285 -0.6015968 2.156527 15
-0.5133643 0.1323717 2.048046 16
-0.5311133 -0.2310581 2.159245 17
-0.550281 -0.5490785 2.234092 18
-0.5495781 -0.5939958 2.156705 19
-0.5850287 0.648895 2.020918 20
-0.7938989 0.05711507 1.990987 21
-0.8343257 0.1761976 1.98325 22
-0.3546505 0.008341571 2.030732 23
-0.3587492 0.07351388 1.964158 24
-0.5920839 0.1354068 2.074108 0
-0.5890121 0.4327579 2.047281 1
-0.5827943 0.7185923 2.009423 2
-0.5854074 0.8572561 1.986057 3
-0.7459162 0.6070055 2.005073 4
-0.786498 0.3541473 2.021966 5
-0.7874931 0.1546358 1.975844 6
-0.7825345 0.1313415 1.976062 7
-0.4245827 0.5992697 2.016771 8
-0.376182 0.3407942 2.041935 9
-0.3434134 0.142676 2.000369 10
-0.347903 0.07873353 1.999185 11
-0.6519043 0.1341013 2.033836 12
-0.6465331 -0.2202847 2.142323 13
-0.629694 -0.5314393 2.221807 14
-0.6162777 -0.6011124 2.1565 15
-0.5132813 0.1324031 2.048065 16
-0.5311987 -0.230811 2.159015 17
-0.5498214 -0.5479582 2.233907 18
-0.549602 -0.5934987 2.157306 19
-0.5849079 0.6487495 2.020805 20
-0.7941076 0.05657681 1.994788 21
-0.8226654 0.1452958 1.970948 22
-0.353949 0.008322691 2.026732 23
-0.3733192 0.06580539 1.987 24
-0.5920289 0.1353637 2.074155 0
-0.5889632 0.4327487 2.047294 1
-0.5827304 0.718619 2.009433 2
-0.5849447 0.8570746 1.986005 3
-0.7457486 0.6066704 2.004554 4
-0.7866256 0.3541021 2.02192 5
-0.7878667 0.1543897 1.976933 6
-0.7819017 0.1306544 1.976555 7
-0.4244555 0.5991313 2.016729 8
-0.3760034 0.3404826 2.041587 9
-0.3431755 0.1423883 1.999935 10
-0.3480637 0.07836656 1.998438 11
-0.6518628 0.1340218 2.033852 12
-0.6469579 -0.2184844 2.141525 13
-0.629987 -0.5314837 2.222076 14
-0.6166578 -0.5998255 2.158024 15
-0.5131955 0.1323911 2.048176 16
-0.5310115 -0.2307884 2.15898 17
