   X       Y         Z      JointType
-0.007601774 -0.5799268 1.682054 24
-0.2766515 -0.5472281 1.717475 0
-0.2679939 -0.2458498 1.780905 1
-0.2578507 0.04631468 1.82844 2
-0.261215 0.1602778 1.863703 3
-0.4071087 -0.07453369 1.789604 4
-0.4711186 -0.3109325 1.741097 5
-0.4840371 -0.4880771 1.632824 6
-0.4791611 -0.5355522 1.618005 7
-0.09361345 -0.08989411 1.829289 8
-0.04459877 -0.3172157 1.782224 9
-0.00518014 -0.4907949 1.676558 10
-0.007900328 -0.5390418 1.641158 11
-0.3435864 -0.53195 1.676257 12
-0.3253157 -0.819888 1.652397 13
-0.1988088 -0.5409502 1.690939 16
-0.1886537 -0.8260643 1.652135 17
-0.2606769 -0.02558269 1.819051 20
-0.4755938 -0.6134576 1.595512 21
-0.4225011 -0.5128902 1.622843 22
-0.02102261 -0.6218289 1.653331 23
-0.008115843 -0.5752312 1.688245 24
-0.2765276 -0.547254 1.71739 0
-0.2678473 -0.245827 1.780841 1
-0.2576444 0.04639471 1.828411 2
-0.2607553 0.1602473 1.863889 3
-0.4070225 -0.07450084 1.789546 4
-0.4709709 -0.3109288 1.740988 5
-0.484017 -0.4880992 1.63279 6
-0.4801293 -0.5359164 1.617541 7
-0.0932973 -0.08995537 1.829438 8
-0.04460134 -0.3172435 1.782259 9
-0.005189303 -0.4906968 1.676359 10
-0.007299193 -0.5386263 1.641246 11
-0.3434812 -0.5319544 1.676196 12
-0.3263556 -0.8193933 1.651938 13
-0.1986733 -0.5409999 1.690838 16
-0.1886791 -0.8261064 1.652154 17
-0.2604873 -0.02551593 1.819013 20
-0.4743908 -0.6137834 1.595718 21
-0.4215971 -0.5086792 1.622017 22
-0.01883431 -0.6140097 1.63326 23
-0.007530649 -0.5779195 1.684747 24
-0.2765276 -0.547254 1.71739 0
-0.2678473 -0.245827 1.780841 1
-0.2576444 0.04639471 1.828411 2
-0.2607553 0.1602473 1.863889 3
-0.4070225 -0.07450084 1.789546 4
-0.4709709 -0.3109288 1.740988 5
-0.484017 -0.4880992 1.63279 6
-0.4801293 -0.5359164 1.617541 7
-0.0932973 -0.08995537 1.829438 8
-0.04460134 -0.3172435 1.782259 9
-0.005189303 -0.4906968 1.676359 10
-0.007299193 -0.5386263 1.641246 11
-0.3434812 -0.5319544 1.676196 12
-0.3263556 -0.8193933 1.651938 13
-0.1986733 -0.5409999 1.690838 16
-0.1886791 -0.8261064 1.652154 17
-0.2604873 -0.02551593 1.819013 20
-0.4743908 -0.6137834 1.595718 21
-0.4215971 -0.5086792 1.622017 22
-0.01883431 -0.6140097 1.63326 23
-0.007530649 -0.5779195 1.684747 24
-0.2765276 -0.547254 1.71739 0
-0.2678473 -0.245827 1.780841 1
-0.2576444 0.04639471 1.828411 2
-0.2607553 0.1602473 1.863889 3
-0.4070225 -0.07450084 1.789546 4
-0.4709709 -0.3109288 1.740988 5
-0.484017 -0.4880992 1.63279 6
-0.4801293 -0.5359164 1.617541 7
-0.0932973 -0.08995537 1.829438 8
-0.04460134 -0.3172435 1.782259 9
-0.005189303 -0.4906968 1.676359 10
-0.007299193 -0.5386263 1.641246 11
-0.3434812 -0.5319544 1.676196 12
-0.3263556 -0.8193933 1.651938 13
-0.1986733 -0.5409999 1.690838 16
-0.1886791 -0.8261064 1.652154 17
-0.2604873 -0.02551593 1.819013 20
-0.4743908 -0.6137834 1.595718 21
-0.4215971 -0.5086792 1.622017 22
-0.01883431 -0.6140097 1.63326 23
-0.007530649 -0.5779195 1.684747 24
-0.2764885 -0.5473261 1.717354 0
-0.2678057 -0.2458256 1.780818 1
-0.2575462 0.04648409 1.82839 2
-0.2602196 0.1602053 1.864017 3
-0.4069695 -0.07447996 1.789501 4
-0.4708382 -0.3108968 1.74089 5
-0.4839396 -0.4880287 1.632673 6
-0.4799123 -0.5354334 1.61723 7
-0.09364435 -0.09012372 1.828897 8
-0.04452232 -0.3172635 1.782173 9
-0.005051166 -0.4906366 1.67615 10
-0.006877637 -0.5383217 1.640267 11
-0.3434532 -0.5320066 1.676174 12
-0.326569 -0.8191329 1.651976 13
-0.1986242 -0.5410906 1.690795 16
-0.1887585 -0.8260478 1.652088 17
-0.2604073 -0.02545455 1.818992 20
-0.4720868 -0.6128734 1.59349 21
-0.4215246 -0.5085554 1.621873 22
-0.02765235 -0.6176553 1.631248 23
-0.007918667 -0.5742418 1.68515 24
-0.2764445 -0.5473586 1.717313 0
-0.2678131 -0.2458308 1.780813 1
-0.2576335 0.04648763 1.828414 2
-0.2600355 0.160195 1.864054 3
-0.4069222 -0.07447235 1.789461 4
-0.4708315 -0.310831 1.740867 5
-0.4838859 -0.4879684 1.632574 6
-0.4802413 -0.5352584 1.615717 7
-0.09380693 -0.09031086 1.828492 8
-0.04433279 -0.3172561 1.781976 9
-0.004942055 -0.4906511 1.67596 10
-0.006666453 -0.5375205 1.639298 11
-0.3434264 -0.5320238 1.676147 12
-0.3266729 -0.8190277 1.651946 13
-0.1985634 -0.5411399 1.690748 16
-0.1887607 -0.8260971 1.65204 17
-0.2604632 -0.02545379 1.819003 20
-0.4735016 -0.6137646 1.596408 21
-0.4215969 -0.5086793 1.622018 22
-0.003740743 -0.6001868 1.666467 23
-0.01048628 -0.575971 1.686106 24
-0.2763282 -0.5475463 1.717051 0
-0.2675832 -0.2458203 1.780663 1
-0.2570838 0.04674365 1.828359 2
-0.2595811 0.1601323 1.864136 3
-0.4068083 -0.07445297 1.789381 4
-0.4706857 -0.3109336 1.740632 5
-0.4837303 -0.487968 1.63211 6
-0.4785942 -0.5357463 1.616835 7
-0.09405261 -0.09071812 1.82753 8
-0.04405276 -0.3173911 1.781789 9
-0.004664442 -0.4906276 1.675485 10
-0.005832865 -0.5378698 1.639584 11
-0.3433378 -0.5321944 1.675852 12
-0.3267589 -0.8189771 1.651934 13
-0.1984268 -0.5413423 1.690536 16
-0.1887459 -0.8261216 1.652027 17
-0.2600187 -0.02527028 1.818917 20
-0.4729775 -0.6130928 1.594658 21
-0.4226272 -0.5153403 1.620737 22
-0.001871303 -0.5984667 1.663492 23
-0.005591887 -0.5814377 1.680262 24
-0.2763282 -0.5475463 1.717051 0
-0.2675832 -0.2458203 1.780663 1
-0.2570838 0.04674365 1.828359 2
-0.2595811 0.1601323 1.864136 3
-0.4068083 -0.07445297 1.789381 4
-0.4706857 -0.3109336 1.740632 5
-0.4837303 -0.487968 1.63211 6
-0.4785942 -0.5357463 1.616835 7
-0.09405261 -0.09071812 1.82753 8
-0.04405276 -0.3173911 1.781789 9
-0.004664442 -0.4906276 1.675485 10
-0.005832865 -0.5378698 1.639584 11
-0.3433378 -0.5321944 1.675852 12
-0.3267589 -0.8189771 1.651934 13
-0.1984268 -0.5413423 1.690536 16
-0.1887459 -0.8261216 1.652027 17
-0.2600187 -0.02527028 1.818917 20
-0.4729775 -0.6130928 1.594658 21
-0.4226272 -0.5153403 1.620737 22
-0.001871303 -0.5984667 1.663492 23
-0.005591887 -0.5814377 1.680262 24
-0.2763282 -0.5475463 1.717051 0
-0.2675832 -0.2458203 1.780663 1
-0.2570838 0.04674365 1.828359 2
-0.2595811 0.1601323 1.864136 3
-0.4068083 -0.07445297 1.789381 4
-0.4706857 -0.3109336 1.740632 5
-0.4837303 -0.487968 1.63211 6
-0.4785942 -0.5357463 1.616835 7
-0.09405261 -0.09071812 1.82753 8
-0.04405276 -0.3173911 1.781789 9
-0.004664442 -0.4906276 1.675485 10
-0.005832865 -0.5378698 1.639584 11
-0.3433378 -0.5321944 1.675852 12
-0.3267589 -0.8189771 1.651934 13
-0.1984268 -0.5413423 1.690536 16
-0.1887459 -0.8261216 1.652027 17
-0.2600187 -0.02527028 1.818917 20
-0.4729775 -0.6130928 1.594658 21
-0.4226272 -0.5153403 1.620737 22
-0.001871303 -0.5984667 1.663492 23
-0.005591887 -0.5814377 1.680262 24
-0.276206 -0.5476938 1.716915 0
-0.2674102 -0.2458589 1.780582 1
-0.2568125 0.04680154 1.828333 2
-0.2592462 0.1600793 1.864303 3
-0.4067753 -0.0744563 1.789327 4
-0.4705967 -0.3109472 1.740399 5
-0.4835567 -0.4878536 1.63183 6
-0.4794847 -0.5343504 1.61543 7
-0.09412121 -0.09079324 1.827066 8
-0.04394408 -0.3173923 1.781655 9
-0.004561176 -0.4906389 1.675367 10
-0.005834927 -0.5370652 1.638303 11
-0.3432442 -0.5322917 1.675676 12
-0.3268766 -0.8189625 1.651854 13
-0.1982702 -0.541548 1.690446 16
-0.1887794 -0.8261009 1.65202 17
-0.2597758 -0.02523556 1.818878 20
-0.4738126 -0.6133947 1.595382 21
-0.4217458 -0.5111423 1.621044 22
-0.02749979 -0.6142476 1.622249 23
-0.006505395 -0.5785215 1.681353 24
-0.276206 -0.5476938 1.716915 0
-0.2674102 -0.2458589 1.780582 1
-0.2568125 0.04680154 1.828333 2
-0.2592462 0.1600793 1.864303 3
-0.4067753 -0.0744563 1.789327 4
-0.4705967 -0.3109472 1.740399 5
-0.4835567 -0.4878536 1.63183 6
-0.4794847 -0.5343504 1.61543 7
-0.09412121 -0.09079324 1.827066 8
-0.04394408 -0.3173923 1.781655 9
-0.004561176 -0.4906389 1.675367 10
-0.005834927 -0.5370652 1.638303 11
-0.3432442 -0.5322917 1.675676 12
-0.3268766 -0.8189625 1.651854 13
-0.1982702 -0.541548 1.690446 16
-0.1887794 -0.8261009 1.65202 17
-0.2597758 -0.02523556 1.818878 20
-0.4738126 -0.6133947 1.595382 21
-0.4217458 -0.5111423 1.621044 22
-0.02749979 -0.6142476 1.622249 23
-0.006505395 -0.5785215 1.681353 24
-0.276183 -0.5476838 1.71678 0
-0.2673153 -0.2458369 1.780487 1
-0.2566236 0.04683513 1.828283 2
-0.2590582 0.1600999 1.864354 3
-0.4067077 -0.07442274 1.789263 4
-0.4704892 -0.3107826 1.740328 5
-0.4834874 -0.4877026 1.631598 6
-0.4796935 -0.5342485 1.615159 7
-0.09416621 -0.09081895 1.826947 8
-0.04375974 -0.3175167 1.781397 9
-0.004482598 -0.4906412 1.674845 10
-0.006218436 -0.5380755 1.63906 11
-0.3432188 -0.5322807 1.675572 12
-0.3268562 -0.8189544 1.651809 13
-0.1982528 -0.5415382 1.690292 16
-0.188827 -0.8260309 1.65201 17
-0.259613 -0.02520178 1.818817 20
-0.4736008 -0.6131124 1.594649 21
-0.4215194 -0.5069654 1.62249 22
-0.03173789 -0.6155714 1.614237 23
-0.006599439 -0.5792851 1.684118 24
-0.2761773 -0.5477246 1.716754 0
-0.2673872 -0.2458804 1.780458 1
-0.2569056 0.0467703 1.82826 2
-0.258822 0.1601038 1.864521 3
-0.4066083 -0.0743823 1.78922 4
-0.4704803 -0.3108054 1.7403 5
-0.4834926 -0.4876886 1.631526 6
-0.4797616 -0.5347077 1.616468 7
-0.09420557 -0.0908744 1.826896 8
-0.0436099 -0.3175107 1.781345 9
-0.004441434 -0.4906487 1.674774 10
-0.006248305 -0.5380656 1.640094 11
-0.3432157 -0.5322896 1.675551 12
-0.3260702 -0.8192405 1.651884 13
-0.1982435 -0.5416361 1.690269 16
-0.1888277 -0.82603 1.652009 17
-0.259823 -0.0252573 1.818792 20
-0.4742923 -0.6140069 1.596982 21
-0.4219597 -0.509085 1.622864 22
-0.001881527 -0.5971481 1.659825 23
-0.007615146 -0.578783 1.684613 24
-0.2761773 -0.5477246 1.716754 0
-0.2673872 -0.2458804 1.780458 1
-0.2569056 0.0467703 1.82826 2
-0.258822 0.1601038 1.864521 3
-0.4066083 -0.0743823 1.78922 4
-0.4704803 -0.3108054 1.7403 5
-0.4834926 -0.4876886 1.631526 6
-0.4797616 -0.5347077 1.616468 7
-0.09420557 -0.0908744 1.826896 8
-0.0436099 -0.3175107 1.781345 9
-0.004441434 -0.4906487 1.674774 10
-0.006248305 -0.5380656 1.640094 11
-0.3432157 -0.5322896 1.675551 12
-0.3260702 -0.8192405 1.651884 13
-0.1982435 -0.5416361 1.690269 16
-0.1888277 -0.82603 1.652009 17
-0.259823 -0.0252573 1.818792 20
-0.4742923 -0.6140069 1.596982 21
-0.4219597 -0.509085 1.622864 22
-0.001881527 -0.5971481 1.659825 23
-0.007615146 -0.578783 1.684613 24
-0.2761773 -0.5477246 1.716754 0
-0.2673872 -0.2458804 1.780458 1
-0.2569056 0.0467703 1.82826 2
-0.258822 0.1601038 1.864521 3
-0.4066083 -0.0743823 1.78922 4
-0.4704803 -0.3108054 1.7403 5
-0.4834926 -0.4876886 1.631526 6
-0.4797616 -0.5347077 1.616468 7
-0.09420557 -0.0908744 1.826896 8
-0.0436099 -0.3175107 1.781345 9
-0.004441434 -0.4906487 1.674774 10
-0.006248305 -0.5380656 1.640094 11
-0.3432157 -0.5322896 1.675551 12
-0.3260702 -0.8192405 1.651884 13
-0.1982435 -0.5416361 1.690269 16
-0.1888277 -0.82603 1.652009 17
-0.259823 -0.0252573 1.818792 20
-0.4742923 -0.6140069 1.596982 21
-0.4219597 -0.509085 1.622864 22
-0.001881527 -0.5971481 1.659825 23
-0.007615146 -0.578783 1.684613 24
-0.2761773 -0.5477246 1.716754 0
-0.2673872 -0.2458804 1.780458 1
-0.2569056 0.0467703 1.82826 2
-0.258822 0.1601038 1.864521 3
-0.4066083 -0.0743823 1.78922 4
-0.4704803 -0.3108054 1.7403 5
-0.4834926 -0.4876886 1.631526 6
-0.4797616 -0.5347077 1.616468 7
-0.09420557 -0.0908744 1.826896 8
-0.0436099 -0.3175107 1.781345 9
-0.004441434 -0.4906487 1.674774 10
-0.006248305 -0.5380656 1.640094 11
-0.3432157 -0.5322896 1.675551 12
-0.3260702 -0.8192405 1.651884 13
-0.1982435 -0.5416361 1.690269 16
-0.1888277 -0.82603 1.652009 17
-0.259823 -0.0252573 1.818792 20
-0.4742923 -0.6140069 1.596982 21
-0.4219597 -0.509085 1.622864 22
-0.001881527 -0.5971481 1.659825 23
-0.007615146 -0.578783 1.684613 24
-0.2761342 -0.5477864 1.716677 0
-0.2673701 -0.2458708 1.78045 1
-0.2568792 0.04687653 1.828349 2
-0.2584172 0.1601159 1.864884 3
-0.4065284 -0.07434648 1.789198 4
-0.4704621 -0.3107321 1.740122 5
-0.4834753 -0.4876283 1.631348 6
-0.4802893 -0.5338903 1.615683 7
-0.09425188 -0.09120321 1.82662 8
-0.04353474 -0.3175118 1.781351 9
-0.004452078 -0.4906708 1.674734 10
-0.007278021 -0.5367503 1.637904 11
-0.3431952 -0.5323388 1.675451 12
-0.3259337 -0.8190787 1.651833 13
-0.1981903 -0.541694 1.690201 16
-0.1887447 -0.8259233 1.651875 17
-0.2597935 -0.0251832 1.818842 20
-0.2761342 -0.5477864 1.716677 0
-0.2673701 -0.2458708 1.78045 1
-0.2568792 0.04687653 1.828349 2
-0.2584172 0.1601159 1.864884 3
-0.4065284 -0.07434648 1.789198 4
-0.4704621 -0.3107321 1.740122 5
-0.4834753 -0.4876283 1.631348 6
-0.4802893 -0.5338903 1.615683 7
-0.09425188 -0.09120321 1.82662 8
-0.04353474 -0.3175118 1.781351 9
-0.004452078 -0.4906708 1.674734 10
-0.007278021 -0.5367503 1.637904 11
-0.3431952 -0.5323388 1.675451 12
-0.3259337 -0.8190787 1.651833 13
-0.1981903 -0.541694 1.690201 16
-0.1887447 -0.8259233 1.651875 17
-0.2597935 -0.0251832 1.818842 20
-0.474231 -0.6128373 1.595497 21
-0.4220777 -0.5104388 1.622492 22
-0.001875174 -0.5985862 1.663825 23
-0.0075585 -0.5782986 1.681935 24
-0.2761289 -0.5478045 1.716666 0
-0.2673798 -0.2458803 1.780449 1
-0.2569272 0.0468635 1.828369 2
-0.2582526 0.1601307 1.865027 3
-0.4064929 -0.07432758 1.789173 4
-0.4704684 -0.3107764 1.740095 5
-0.4834811 -0.4876758 1.631282 6
-0.4798139 -0.5348948 1.616296 7
-0.09350512 -0.09126718 1.827235 8
-0.04350227 -0.3174877 1.781354 9
-0.004443346 -0.4906469 1.674705 10
-0.007400009 -0.5373181 1.637542 11
-0.3431848 -0.5323517 1.675423 12
-0.3260604 -0.8192985 1.65187 13
-0.1981881 -0.5417228 1.690205 16
-0.1887664 -0.826043 1.651868 17
-0.259828 -0.02519375 1.818855 20
-0.4761226 -0.6083146 1.593195 21
-0.4246016 -0.5252928 1.618 22
-0.006003812 -0.6023803 1.669202 23
-0.007244892 -0.5865369 1.683 24
-0.2761361 -0.5478097 1.716659 0
-0.2673678 -0.2458655 1.780437 1
-0.2568559 0.04693829 1.828352 2
-0.2581524 0.1601348 1.865077 3
-0.4064605 -0.07432243 1.78913 4
-0.470456 -0.3106986 1.740062 5
-0.4834927 -0.4873478 1.631236 6
-0.4814408 -0.5338982 1.615683 7
-0.09356017 -0.09132985 1.827163 8
-0.04342024 -0.3175151 1.781358 9
-0.004443724 -0.4906902 1.674685 10
-0.007572543 -0.5380514 1.641699 11
-0.3432004 -0.5323523 1.675395 12
-0.3258069 -0.8192917 1.651839 13
-0.1981933 -0.5417326 1.690209 16
-0.1887119 -0.8259683 1.651819 17
-0.2597753 -0.02513513 1.818841 20
-0.477541 -0.6137996 1.597152 21
-0.4219669 -0.5112494 1.622401 22
-0.005612778 -0.5980849 1.659323 23
-0.008871849 -0.5796973 1.687711 24
-0.2761361 -0.5478097 1.716659 0
-0.2673678 -0.2458655 1.780437 1
-0.2568559 0.04693829 1.828352 2
-0.2581524 0.1601348 1.865077 3
-0.4064605 -0.07432243 1.78913 4
-0.470456 -0.3106986 1.740062 5
-0.4834927 -0.4873478 1.631236 6
-0.4814408 -0.5338982 1.615683 7
-0.09356017 -0.09132985 1.827163 8
-0.04342024 -0.3175151 1.781358 9
-0.004443724 -0.4906902 1.674685 10
-0.007572543 -0.5380514 1.641699 11
-0.3432004 -0.5323523 1.675395 12
-0.3258069 -0.8192917 1.651839 13
-0.1981933 -0.5417326 1.690209 16
-0.1887119 -0.8259683 1.651819 17
-0.2597753 -0.02513513 1.818841 20
-0.477541 -0.6137996 1.597152 21
-0.4219669 -0.5112494 1.622401 22
-0.005612778 -0.5980849 1.659323 23
-0.008871849 -0.5796973 1.687711 24
-0.2761251 -0.5478221 1.716497 0
-0.2672837 -0.245831 1.780319 1
-0.256676 0.047023 1.828266 2
-0.257935 0.1600903 1.865082 3
-0.4064152 -0.07426754 1.789078 4
-0.4705543 -0.3107938 1.73976 5
-0.4835454 -0.4871623 1.630948 6
-0.4824238 -0.5308555 1.614148 7
-0.09363285 -0.09177478 1.826478 8
-0.04331613 -0.3174923 1.781173 9
-0.004423111 -0.4906703 1.674455 10
-0.007217152 -0.5384642 1.640927 11
-0.3432096 -0.5323147 1.675248 12
-0.325875 -0.8193592 1.65177 13
-0.198159 -0.5417968 1.690035 16
-0.1890048 -0.8259627 1.651655 17
-0.2596241 -0.02506158 1.818749 20
-0.4790811 -0.6087974 1.593731 21
-0.4222517 -0.5130618 1.620282 22
-0.004017856 -0.5952574 1.653682 23
-0.01120503 -0.5767081 1.685812 24
-0.2761251 -0.5478221 1.716497 0
-0.2672837 -0.245831 1.780319 1
-0.256676 0.047023 1.828266 2
-0.257935 0.1600903 1.865082 3
-0.4064152 -0.07426754 1.789078 4
-0.4705543 -0.3107938 1.73976 5
-0.4835454 -0.4871623 1.630948 6
-0.4824238 -0.5308555 1.614148 7
-0.09363285 -0.09177478 1.826478 8
-0.04331613 -0.3174923 1.781173 9
-0.004423111 -0.4906703 1.674455 10
-0.007217152 -0.5384642 1.640927 11
-0.3432096 -0.5323147 1.675248 12
-0.325875 -0.8193592 1.65177 13
-0.198159 -0.5417968 1.690035 16
-0.1890048 -0.8259627 1.651655 17
-0.2596241 -0.02506158 1.818749 20
-0.4790811 -0.6087974 1.593731 21
-0.4222517 -0.5130618 1.620282 22
-0.004017856 -0.5952574 1.653682 23
-0.01120503 -0.5767081 1.685812 24
-0.2761251 -0.5478221 1.716497 0
-0.2672837 -0.245831 1.780319 1
-0.256676 0.047023 1.828266 2
-0.257935 0.1600903 1.865082 3
-0.4064152 -0.07426754 1.789078 4
-0.4705543 -0.3107938 1.73976 5
-0.4835454 -0.4871623 1.630948 6
-0.4824238 -0.5308555 1.614148 7
-0.09363285 -0.09177478 1.826478 8
-0.04331613 -0.3174923 1.781173 9
-0.004423111 -0.4906703 1.674455 10
-0.007217152 -0.5384642 1.640927 11
-0.3432096 -0.5323147 1.675248 12
-0.325875 -0.8193592 1.65177 13
-0.198159 -0.5417968 1.690035 16
-0.1890048 -0.8259627 1.651655 17
-0.2596241 -0.02506158 1.818749 20
-0.4790811 -0.6087974 1.593731 21
-0.4222517 -0.5130618 1.620282 22
-0.004017856 -0.5952574 1.653682 23
-0.01120503 -0.5767081 1.685812 24
-0.2761262 -0.5478114 1.716518 0
-0.2672416 -0.2458053 1.780334 1
-0.2565361 0.04707675 1.828278 2
-0.2577066 0.1600608 1.865086 3
-0.4063866 -0.07422645 1.789034 4
-0.470723 -0.3107389 1.739789 5
-0.4840324 -0.4865142 1.63117 6
-0.4848291 -0.5299755 1.617151 7
-0.09303593 -0.09166748 1.827161 8
-0.04330312 -0.3175036 1.781207 9
-0.004762901 -0.4906847 1.674338 10
-0.006678025 -0.536525 1.639156 11
-0.3431999 -0.5322865 1.67526 12
-0.3258672 -0.819346 1.651782 13
-0.1981758 -0.541801 1.690089 16
-0.1889919 -0.8260015 1.651578 17
-0.2595119 -0.02501209 1.818765 20
-0.4844145 -0.6110465 1.599997 21
-0.4230202 -0.4992839 1.62721 22
-0.009046313 -0.5882301 1.637685 23
-0.009810503 -0.5781447 1.684847 24
-0.2761262 -0.5478114 1.716518 0
-0.2672416 -0.2458053 1.780334 1
-0.2565361 0.04707675 1.828278 2
-0.2577066 0.1600608 1.865086 3
-0.4063866 -0.07422645 1.789034 4
-0.470723 -0.3107389 1.739789 5
-0.4840324 -0.4865142 1.63117 6
-0.4848291 -0.5299755 1.617151 7
-0.09303593 -0.09166748 1.827161 8
-0.04330312 -0.3175036 1.781207 9
-0.004762901 -0.4906847 1.674338 10
-0.006678025 -0.536525 1.639156 11
-0.3431999 -0.5322865 1.67526 12
-0.3258672 -0.819346 1.651782 13
-0.1981758 -0.541801 1.690089 16
-0.1889919 -0.8260015 1.651578 17
-0.2595119 -0.02501209 1.818765 20
-0.4844145 -0.6110465 1.599997 21
-0.4230202 -0.4992839 1.62721 22
-0.009046313 -0.5882301 1.637685 23
-0.009810503 -0.5781447 1.684847 24
-0.2761622 -0.5477813 1.716562 0
-0.2671231 -0.2457568 1.780378 1
-0.2559553 0.04717441 1.828355 2
-0.2572905 0.1601221 1.865049 3
-0.4062769 -0.07413553 1.788939 4
-0.4714595 -0.3110473 1.739464 5
-0.4861433 -0.486071 1.630269 6
-0.4877813 -0.5288568 1.617199 7
-0.09257338 -0.09141806 1.828203 8
-0.04317289 -0.3172529 1.781386 9
-0.005199757 -0.4894848 1.672595 10
-0.009513605 -0.515846 1.643457 11
-0.3432435 -0.5321597 1.675255 12
-0.3261377 -0.8192589 1.651828 13
-0.198247 -0.5418505 1.690254 16
-0.1889938 -0.826005 1.65158 17
-0.2590757 -0.02492071 1.818839 20
-0.4873185 -0.6086307 1.595698 21
-0.4291882 -0.5147867 1.627322 22
-0.009922327 -0.574795 1.626725 23
-0.01748066 -0.5688452 1.679833 24
-0.2762972 -0.5477086 1.716562 0
-0.2670882 -0.2457071 1.780403 1
-0.255623 0.04728135 1.828493 2
-0.2562768 0.1603546 1.865135 3
-0.4061364 -0.07399411 1.788797 4
-0.472238 -0.3114151 1.738872 5
-0.4882021 -0.4859904 1.629118 6
-0.4932397 -0.5253613 1.616451 7
-0.09216189 -0.09154093 1.828778 8
-0.04299251 -0.316958 1.781393 9
-0.00605702 -0.4865299 1.667672 10
-0.0131361 -0.5049515 1.637187 11
-0.3434419 -0.5318803 1.675105 12
-0.3263366 -0.8191903 1.651801 13
-0.1984083 -0.5418891 1.690369 16
-0.189716 -0.8262989 1.651477 17
-0.2588404 -0.02482272 1.818942 20
-0.49522 -0.6054276 1.595762 21
-0.428331 -0.4992857 1.6285 22
-0.01617027 -0.5657815 1.61082 23
-0.01997827 -0.5641354 1.665917 24
-0.2762972 -0.5477086 1.716562 0
-0.2670882 -0.2457071 1.780403 1
-0.255623 0.04728135 1.828493 2
-0.2562768 0.1603546 1.865135 3
-0.4061364 -0.07399411 1.788797 4
-0.472238 -0.3114151 1.738872 5
-0.4882021 -0.4859904 1.629118 6
-0.4932397 -0.5253613 1.616451 7
-0.09216189 -0.09154093 1.828778 8
-0.04299251 -0.316958 1.781393 9
-0.00605702 -0.4865299 1.667672 10
-0.0131361 -0.5049515 1.637187 11
-0.3434419 -0.5318803 1.675105 12
-0.3263366 -0.8191903 1.651801 13
-0.1984083 -0.5418891 1.690369 16
-0.189716 -0.8262989 1.651477 17
-0.2588404 -0.02482272 1.818942 20
-0.49522 -0.6054276 1.595762 21
-0.428331 -0.4992857 1.6285 22
-0.01617027 -0.5657815 1.61082 23
-0.01997827 -0.5641354 1.665917 24
-0.2762972 -0.5477086 1.716562 0
-0.2670882 -0.2457071 1.780403 1
-0.255623 0.04728135 1.828493 2
-0.2562768 0.1603546 1.865135 3
-0.4061364 -0.07399411 1.788797 4
-0.472238 -0.3114151 1.738872 5
-0.4882021 -0.4859904 1.629118 6
-0.4932397 -0.5253613 1.616451 7
-0.09216189 -0.09154093 1.828778 8
-0.04299251 -0.316958 1.781393 9
-0.00605702 -0.4865299 1.667672 10
-0.0131361 -0.5049515 1.637187 11
-0.3434419 -0.5318803 1.675105 12
-0.3263366 -0.8191903 1.651801 13
-0.1984083 -0.5418891 1.690369 16
-0.189716 -0.8262989 1.651477 17
-0.2588404 -0.02482272 1.818942 20
-0.49522 -0.6054276 1.595762 21
-0.428331 -0.4992857 1.6285 22
-0.01617027 -0.5657815 1.61082 23
-0.01997827 -0.5641354 1.665917 24
-0.2763528 -0.54761 1.71649 0
-0.2666699 -0.2455286 1.780449 1
-0.2538887 0.04757943 1.828959 2
-0.2526544 0.1602545 1.865291 3
-0.405123 -0.07348952 1.7881 4
-0.4745785 -0.3118545 1.737846 5
-0.5036071 -0.4819236 1.62364 6
-0.5158674 -0.5208488 1.610111 7
-0.09108388 -0.09187701 1.829654 8
-0.04296973 -0.3169873 1.781313 9
-0.007660192 -0.4853109 1.665006 10
-0.01812939 -0.4973494 1.632668 11
-0.3435314 -0.5312058 1.67452 12
-0.3275658 -0.819032 1.65189 13
-0.1984742 -0.5419552 1.690449 16
-0.1904173 -0.8260049 1.651392 17
-0.2574957 -0.02453902 1.819275 20
-0.5217401 -0.5973731 1.591098 21
-0.4528133 -0.4969388 1.645 22
-0.03078192 -0.5570389 1.584022 23
-0.0205931 -0.5528797 1.654667 24
-0.2763528 -0.54761 1.71649 0
-0.2666699 -0.2455286 1.780449 1
-0.2538887 0.04757943 1.828959 2
-0.2526544 0.1602545 1.865291 3
-0.405123 -0.07348952 1.7881 4
-0.4745785 -0.3118545 1.737846 5
-0.5036071 -0.4819236 1.62364 6
-0.5158674 -0.5208488 1.610111 7
-0.09108388 -0.09187701 1.829654 8
-0.04296973 -0.3169873 1.781313 9
-0.007660192 -0.4853109 1.665006 10
-0.01812939 -0.4973494 1.632668 11
-0.3435314 -0.5312058 1.67452 12
-0.3275658 -0.819032 1.65189 13
-0.1984742 -0.5419552 1.690449 16
-0.1904173 -0.8260049 1.651392 17
-0.2574957 -0.02453902 1.819275 20
-0.5217401 -0.5973731 1.591098 21
-0.4528133 -0.4969388 1.645 22
-0.03078192 -0.5570389 1.584022 23
-0.0205931 -0.5528797 1.654667 24
-0.2765266 -0.5475686 1.716312 0
-0.2659265 -0.2454849 1.780433 1
-0.2504899 0.04753005 1.829484 2
-0.2448771 0.1594431 1.866436 3
-0.4042246 -0.07304187 1.78756 4
