   X       Y         Z      JointType
14.30047 -3.959752 16.66667 21
14.42417 -3.084373 16.66667 22
20.86429 -4.696311 16.66667 23
20.67371 -3.725087 16.66667 24
17.82396 -3.421416 16.66667 0
17.81926 0.2989311 16.66667 1
17.81387 3.938428 16.66667 2
17.86912 5.490623 16.66667 3
15.87853 2.485233 16.66667 4
15.15587 -0.3968132 16.66667 5
14.5764 -2.693799 16.66667 6
14.4698 -3.199834 16.66667 7
19.82486 2.429109 16.66667 8
20.37364 -0.5226105 16.66667 9
20.78766 -2.956294 16.66667 10
20.81146 -3.787941 16.66667 11
16.9224 -3.419926 16.66667 12
16.87047 -7.316926 16.66667 13
17.4461 -10.04702 17.5 14
17.4065 -10.6874 18 15
18.72127 -3.422061 16.66667 16
18.91152 -7.405298 16.66667 17
19.42511 -10.24086 17.5 18
19.59937 -10.72908 18 19
17.81478 3.036772 16.66667 20
14.28602 -3.974034 16.66667 21
14.40279 -3.149265 16.66667 22
20.86583 -4.713527 16.66667 23
20.66608 -3.750029 16.66667 24
17.82417 -3.421359 16.66667 0
17.81977 0.2988472 16.66667 1
17.81501 3.937871 16.66667 2
17.86889 5.49038 16.66667 3
15.87913 2.484346 16.66667 4
15.15868 -0.3995186 16.66667 5
14.5785 -2.694475 16.66667 6
14.46688 -3.201378 16.66667 7
19.82591 2.428281 16.66667 8
20.3743 -0.5245072 16.66667 9
20.79213 -2.962811 16.66667 10
20.81729 -3.790553 16.66667 11
16.92261 -3.419876 16.66667 12
16.87506 -7.324815 16.66667 13
17.44557 -10.04788 17.5 14
17.4069 -10.68857 18 15
18.72154 -3.422076 16.66667 16
18.91255 -7.406366 16.66667 17
19.42504 -10.2447 17.5 18
19.59526 -10.73071 18 19
17.81575 3.036364 16.66667 20
14.28061 -3.964195 16.66667 21
14.39492 -3.186867 16.66667 22
20.86953 -4.712674 16.66667 23
20.67113 -3.72587 16.66667 24
17.82328 -3.422812 16.66667 0
17.81934 0.297152 16.66667 1
17.81543 3.936024 16.66667 2
17.8697 5.488024 16.66667 3
15.88094 2.48419 16.66667 4
15.15902 -0.4013664 16.66667 5
14.57633 -2.692443 16.66667 6
14.4571 -3.199912 16.66667 7
19.82776 2.425344 16.66667 8
20.3759 -0.527578 16.66667 9
20.80697 -3.003725 16.66667 10
20.81952 -3.799202 16.66667 11
16.92137 -3.420383 16.66667 12
16.8728 -7.318162 16.66667 13
17.45367 -10.04998 17.5 14
17.41815 -10.68625 18 15
18.72087 -3.424979 16.66667 16
18.91561 -7.411222 16.66667 17
19.42296 -10.24773 17.5 18
19.5951 -10.73143 18 19
17.81596 3.034516 16.66667 20
14.28046 -3.980145 16.66667 21
14.39515 -3.247466 16.66667 22
20.87068 -4.711311 16.66667 23
20.68562 -3.751804 16.66667 24
17.82343 -3.423096 16.66667 0
17.81957 0.2970703 16.66667 1
17.81547 3.935873 16.66667 2
17.8704 5.487754 16.66667 3
15.88143 2.483559 16.66667 4
15.19069 -0.4385338 16.66667 5
14.66007 -2.828683 16.66667 6
14.52453 -3.40607 16.66667 7
19.82899 2.423901 16.66667 8
20.37586 -0.527684 16.66667 9
20.80719 -3.016122 16.66667 10
20.82395 -3.804394 16.66667 11
16.92154 -3.420769 16.66667 12
16.87158 -7.316577 16.66667 13
17.4529 -10.05009 17.5 14
17.41943 -10.68653 18 15
18.72103 -3.425247 16.66667 16
18.91469 -7.416222 16.66667 17
19.41891 -10.24873 17.5 18
19.59717 -10.72989 18 19
17.81613 3.03441 16.66667 20
14.34571 -4.30948 16.66667 21
14.37752 -3.437993 16.66667 22
20.88379 -4.70903 16.66667 23
20.68137 -3.728781 16.66667 24
17.82379 -3.423871 16.66667 0
17.82084 0.2957657 16.66667 1
17.8173 3.933672 16.66667 2
17.87182 5.48578 16.66667 3
15.88707 2.483196 16.66667 4
15.19563 -0.4465668 16.66667 5
14.67389 -2.904912 16.66667 6
14.56816 -3.470779 16.66667 7
19.83226 2.421152 16.66667 8
20.37632 -0.5304024 16.66667 9
20.79456 -2.97001 16.66667 10
20.8306 -3.798703 16.66667 11
16.92237 -3.421696 16.66667 12
16.87255 -7.319287 16.66667 13
17.45253 -10.05062 17.5 14
17.41594 -10.69162 18 15
18.72101 -3.425844 16.66667 16
18.91435 -7.418187 16.66667 17
19.41669 -10.24543 17.5 18
19.59503 -10.72841 18 19
17.81788 3.032507 16.66667 20
14.41779 -4.404739 16.66667 21
14.41414 -3.553093 16.66667 22
20.89782 -4.703238 16.66667 23
20.69038 -3.802155 16.66667 24
17.8231 -3.424023 16.66667 0
17.82034 0.2956108 16.66667 1
17.81694 3.933376 16.66667 2
17.87147 5.485508 16.66667 3
15.88776 2.482833 16.66667 4
15.19826 -0.4552742 16.66667 5
14.68014 -2.923329 16.66667 6
14.61541 -3.49323 16.66667 7
19.83043 2.421342 16.66667 8
20.37597 -0.530619 16.66667 9
20.79248 -2.988117 16.66667 10
20.82987 -3.790775 16.66667 11
16.92157 -3.421602 16.66667 12
16.8726 -7.320099 16.66667 13
17.45236 -10.05079 17.5 14
17.41586 -10.69183 18 15
18.72044 -3.426335 16.66667 16
18.91391 -7.418114 16.66667 17
19.41689 -10.24592 17.5 18
19.59566 -10.72898 18 19
17.81752 3.032256 16.66667 20
14.51883 -4.427791 16.66667 21
14.44587 -3.518195 16.66667 22
20.90155 -4.704987 16.66667 23
20.68541 -3.793175 16.66667 24
17.82305 -3.424905 16.66667 0
17.82054 0.2945648 16.66667 1
17.81726 3.932096 16.66667 2
17.87242 5.484258 16.66667 3
15.88982 2.482346 16.66667 4
15.20009 -0.4648712 16.66667 5
14.68355 -2.927335 16.66667 6
14.63291 -3.498058 16.66667 7
19.83309 2.418856 16.66667 8
20.37622 -0.533754 16.66667 9
20.79149 -2.973843 16.66667 10
20.82734 -3.798145 16.66667 11
16.92127 -3.422034 16.66667 12
16.87428 -7.318846 16.66667 13
17.45309 -10.05169 17.5 14
17.41215 -10.70045 18 15
18.72055 -3.427884 16.66667 16
18.91384 -7.417233 16.66667 17
19.4162 -10.24471 17.5 18
19.59556 -10.72669 18 19
17.81784 3.031026 16.66667 20
14.52849 -4.441714 16.66667 21
14.41384 -3.51844 16.66667 22
20.88604 -4.708632 16.66667 23
20.70491 -3.899654 16.66667 24
17.82327 -3.425139 16.66667 0
17.82089 0.2944557 16.66667 1
17.81799 3.931695 16.66667 2
17.87358 5.482241 16.66667 3
15.88975 2.481761 16.66667 4
15.20052 -0.4645645 16.66667 5
14.68412 -2.926825 16.66667 6
14.62404 -3.497624 16.66667 7
19.83786 2.418706 16.66667 8
20.37564 -0.5353516 16.66667 9
20.79781 -2.988449 16.66667 10
20.82575 -3.802571 16.66667 11
16.92165 -3.422267 16.66667 12
16.8761 -7.329301 16.66667 13
17.45198 -10.05143 17.5 14
17.41264 -10.69756 18 15
18.72061 -3.428108 16.66667 16
18.91453 -7.417288 16.66667 17
19.41928 -10.23632 17.5 18
19.59837 -10.72175 18 19
17.81848 3.030734 16.66667 20
14.54053 -4.440897 16.66667 21
14.40655 -3.51907 16.66667 22
20.87891 -4.71456 16.66667 23
20.77736 -4.01591 16.66667 24
17.84974 -3.462318 16.66667 0
17.85155 0.2835526 16.66667 1
17.85266 3.954995 16.66667 2
17.93631 5.513173 16.66667 3
15.90287 2.488711 16.66667 4
15.21156 -0.4960793 16.66667 5
14.71401 -2.975868 16.66667 6
14.66 -3.550987 16.66667 7
19.88913 2.424809 16.66667 8
20.43005 -0.5745575 16.66667 9
20.85347 -3.034834 16.66667 10
20.90023 -3.874881 16.66667 11
16.94138 -3.463016 16.66667 12
16.88407 -7.337648 16.66667 13
17.45773 -10.06034 17.5 14
17.41034 -10.69772 18 15
18.75334 -3.461941 16.66667 16
19.04213 -7.399077 16.66667 17
19.62757 -9.882223 18 18
19.59842 -10.72211 18 19
17.85218 3.044734 16.66667 20
14.59665 -4.509627 16.66667 21
14.45233 -3.538466 16.66667 22
20.94932 -4.77878 16.66667 23
20.86353 -4.071477 16.66667 24
17.85801 -3.474216 16.66667 0
17.86546 0.2762474 16.66667 1
17.8723 3.953447 16.66667 2
17.95088 5.51238 16.66667 3
15.90838 2.485729 16.66667 4
15.22095 -0.5075241 16.66667 5
14.734 -2.984113 16.66667 6
14.68607 -3.564786 16.66667 7
19.89793 2.419961 16.66667 8
20.44977 -0.5868996 16.66667 9
20.87359 -3.039432 16.66667 10
20.92402 -3.869488 16.66667 11
16.94846 -3.474301 16.66667 12
16.89132 -7.343309 16.66667 13
17.46388 -10.06604 17.5 14
17.41895 -10.69936 18 15
18.76268 -3.473876 16.66667 16
19.03737 -7.426071 16.66667 17
19.62922 -9.881163 18 18
19.59945 -10.72206 18 19
17.8703 3.041634 16.66667 20
14.61891 -4.522491 16.66667 21
14.50314 -3.535609 16.66667 22
20.9885 -4.773331 16.66667 23
20.87156 -3.911508 16.66667 24
17.88373 -3.505434 16.66667 0
17.89539 0.2646088 16.66667 1
17.90588 3.961791 16.66667 2
17.99965 5.522155 16.66667 3
15.93196 2.483302 16.66667 4
15.24425 -0.5239403 16.66667 5
14.782 -3.028282 16.66667 6
14.73402 -3.59778 16.66667 7
19.93965 2.418711 16.66667 8
20.50792 -0.6017936 16.66667 9
20.95086 -3.05806 16.66667 10
21.00502 -3.890836 16.66667 11
16.97048 -3.505118 16.66667 12
16.91459 -7.358772 16.66667 13
17.47506 -10.06778 17.5 14
17.41902 -10.69933 18 15
18.79214 -3.505515 16.66667 16
19.10028 -7.480123 16.66667 17
19.62955 -9.881552 18 18
19.59947 -10.72256 18 19
17.90303 3.04491 16.66667 20
14.65105 -4.559064 16.66667 21
14.53311 -3.579349 16.66667 22
21.07557 -4.788225 16.66667 23
20.92539 -3.982011 16.66667 24
17.94171 -3.555187 16.66667 0
17.97002 0.2484535 16.66667 1
17.99722 3.979218 16.66667 2
18.09739 5.552129 16.66667 3
15.99586 2.484803 16.66667 4
15.28926 -0.525753 16.66667 5
14.8461 -3.060101 16.66667 6
14.80672 -3.667113 16.66667 7
20.0383 2.422499 16.66667 8
20.62574 -0.6076935 16.66667 9
21.10953 -3.07018 16.66667 10
21.19674 -3.921156 16.66667 11
17.02012 -3.552713 16.66667 12
16.95411 -7.377348 16.66667 13
17.50052 -10.086 17.5 14
17.42173 -10.70958 18 15
18.85824 -3.557741 16.66667 16
19.18012 -7.574615 16.66667 17
19.629 -9.881001 18 18
19.59474 -10.7222 18 19
17.99014 3.053825 16.66667 20
14.77519 -4.627162 16.66667 21
14.64451 -3.684029 16.66667 22
21.27746 -4.819533 16.66667 23
21.14197 -3.991339 16.66667 24
17.94134 -3.555894 16.66667 0
17.96995 0.2480713 16.66667 1
17.99719 3.97892 16.66667 2
18.09846 5.551975 16.66667 3
15.99458 2.484696 16.66667 4
15.28968 -0.52705 16.66667 5
14.84508 -3.061948 16.66667 6
14.79448 -3.668491 16.66667 7
20.04046 2.421754 16.66667 8
20.62395 -0.6087204 16.66667 9
21.11057 -3.070187 16.66667 10
21.19564 -3.925957 16.66667 11
17.01967 -3.553177 16.66667 12
16.95802 -7.380567 16.66667 13
17.50047 -10.08599 17.5 14
17.42994 -10.70461 18 15
18.85782 -3.558658 16.66667 16
19.17959 -7.574248 16.66667 17
19.62956 -9.878227 18 18
19.59522 -10.72189 18 19
17.99011 3.053533 16.66667 20
14.76494 -4.626076 16.66667 21
14.60747 -3.726326 16.66667 22
21.27322 -4.829185 16.66667 23
21.1011 -4.001572 16.66667 24
17.94044 -3.556587 16.66667 0
17.96979 0.2480247 16.66667 1
17.99765 3.979558 16.66667 2
18.09936 5.551332 16.66667 3
15.99326 2.48431 16.66667 4
15.29069 -0.5290268 16.66667 5
14.84704 -3.064418 16.66667 6
14.79389 -3.667914 16.66667 7
20.03922 2.421389 16.66667 8
20.62335 -0.6110886 16.66667 9
21.11287 -3.071506 16.66667 10
21.20497 -3.928795 16.66667 11
17.01865 -3.553523 16.66667 12
16.95873 -7.382057 16.66667 13
17.50006 -10.08697 17.5 14
17.43361 -10.71055 18 15
18.85721 -3.560028 16.66667 16
19.17645 -7.577867 16.66667 17
19.62737 -9.889231 18 18
19.59436 -10.72494 18 19
17.99044 3.053936 16.66667 20
14.76168 -4.620436 16.66667 21
14.59852 -3.768874 16.66667 22
21.28005 -4.830591 16.66667 23
21.12809 -4.031953 16.66667 24
18.01123 -3.587111 16.66667 0
18.04724 0.2517769 16.66667 1
18.08196 4.018692 16.66667 2
18.18458 5.589565 16.66667 3
16.07045 2.495801 16.66667 4
15.33681 -0.5518287 16.66667 5
14.90612 -3.1112 16.66667 6
14.87226 -3.701073 16.66667 7
20.12979 2.437344 16.66667 8
20.72969 -0.6091377 16.66667 9
21.25917 -3.064149 16.66667 10
21.37267 -3.90289 16.66667 11
17.08274 -3.583766 16.66667 12
17.00618 -7.450084 16.66667 13
17.59915 -9.729869 18 14
17.43241 -10.71314 18 15
18.93462 -3.590863 16.66667 16
19.00355 -7.185794 16.875 17
19.62739 -9.889211 18 18
19.59438 -10.72468 18 19
18.07299 3.084026 16.66667 20
14.85132 -4.675416 16.66667 21
14.68421 -3.776846 16.66667 22
21.47425 -4.814398 16.66667 23
21.3151 -4.043373 16.66667 24
18.01027 -3.587357 16.66667 0
18.04706 0.2516357 16.66667 1
18.08227 4.018563 16.66667 2
18.18533 5.590199 16.66667 3
16.06864 2.496512 16.66667 4
15.33449 -0.552475 16.66667 5
14.9002 -3.112729 16.66667 6
14.86852 -3.699052 16.66667 7
20.12942 2.43773 16.66667 8
20.72931 -0.6111847 16.66667 9
21.26087 -3.06467 16.66667 10
21.37301 -3.9043 16.66667 11
17.08162 -3.583937 16.66667 12
17.0078 -7.413177 16.66667 13
17.59388 -9.727776 18 14
17.43144 -10.71112 18 15
18.93377 -3.59111 16.66667 16
19.00273 -7.190468 16.875 17
19.67236 -9.792526 18 18
19.60129 -10.69677 18 19
18.07319 3.0839 16.66667 20
14.84849 -4.680844 16.66667 21
14.69579 -3.817534 16.66667 22
21.47138 -4.816657 16.66667 23
21.36505 -4.086508 16.66667 24
18.15148 -3.610963 16.66667 0
18.18703 0.264785 16.66667 1
18.22248 4.075027 16.66667 2
18.32965 5.667521 16.66667 3
16.19983 2.547694 16.66667 4
15.46634 -0.5550743 16.66667 5
15.05827 -3.157507 16.66667 6
15.03568 -3.769737 16.66667 7
20.26877 2.473678 16.66667 8
20.91314 -0.5922012 16.66667 9
21.50976 -3.048494 16.66667 10
21.66593 -3.88232 16.66667 11
17.20762 -3.608168 16.66667 12
17.13217 -7.550043 16.66667 13
17.59705 -9.727823 18 14
17.43431 -10.70211 18 15
19.08918 -3.613794 16.66667 16
19.03266 -7.18662 16.875 17
19.62264 -9.884018 18 18
19.59516 -10.72523 18 19
18.21319 3.128852 16.66667 20
15.02645 -4.770386 16.66667 21
14.87342 -3.798372 16.66667 22
21.79181 -4.79605 16.66667 23
21.61653 -3.933028 16.66667 24
18.21351 -3.61787 16.66667 0
18.25915 0.2782707 16.66667 1
18.30609 4.117413 16.66667 2
18.41375 5.728138 16.66667 3
16.28006 2.588952 16.66667 4
15.57936 -0.522477 16.66667 5
15.18976 -3.14348 16.66667 6
15.18295 -3.808345 16.66667 7
20.36057 2.501372 16.66667 8
21.03419 -0.5625092 16.66667 9
21.67939 -3.024576 16.66667 10
21.87148 -3.815373 16.66667 11
17.26496 -3.615241 16.66667 12
16.93645 -7.077859 16.875 13
17.59766 -9.730611 18 14
17.43267 -10.70438 18 15
19.15523 -3.620635 16.66667 16
19.00884 -7.194174 16.875 17
19.62295 -9.88418 18 18
19.59548 -10.72539 18 19
18.2938 3.163158 16.66667 20
15.18474 -4.815013 16.66667 21
15.03615 -3.828215 16.66667 22
22.03687 -4.740633 16.66667 23
21.8283 -3.799385 16.66667 24
18.30409 -3.595558 16.66667 0
18.38519 0.3272591 16.66667 1
18.47265 4.21882 16.66667 2
18.60104 5.860107 16.66667 3
16.43467 2.663482 16.66667 4
15.77175 -0.4943627 16.66667 5
15.54399 -3.157112 16.66667 6
15.60635 -3.845581 16.66667 7
20.56394 2.567943 16.66667 8
21.28865 -0.4992424 16.66667 9
22.02019 -2.943356 16.66667 10
22.02939 -3.584123 16.66667 11
17.34779 -3.584798 16.66667 12
16.93697 -7.07828 16.875 13
17.59761 -9.731176 18 14
17.43334 -10.70466 18 15
19.25237 -3.606197 16.66667 16
19.00862 -7.195271 16.875 17
19.62288 -9.884442 18 18
19.59473 -10.72562 18 19
18.44985 3.248963 16.66667 20
15.68311 -4.877774 16.66667 21
15.48893 -3.637572 16.66667 22
20.86324 -4.525015 16.875 23
21.97169 -3.574001 16.66667 24
18.30276 -3.598665 16.66667 0
18.38467 0.323217 16.66667 1
18.4728 4.21605 16.66667 2
18.60804 5.859136 16.66667 3
16.43676 2.660741 16.66667 4
15.76634 -0.4970352 16.66667 5
15.53323 -3.154466 16.66667 6
15.58912 -3.845294 16.66667 7
20.56371 2.5677 16.66667 8
21.28681 -0.5028732 16.66667 9
22.02366 -2.929991 16.66667 10
22.02155 -3.595998 16.66667 11
17.34658 -3.587703 16.66667 12
16.93783 -7.07973 16.875 13
17.59778 -9.732588 18 14
17.42748 -10.71601 18 15
19.25102 -3.609482 16.66667 16
18.99985 -7.195128 16.875 17
19.62069 -9.882113 18 18
19.59357 -10.73004 18 19
18.44985 3.245659 16.66667 20
15.67183 -4.883624 16.66667 21
15.46141 -3.750731 16.66667 22
20.8567 -4.525763 16.875 23
22.00891 -3.678754 16.66667 24
18.30238 -3.598967 16.66667 0
18.38375 0.3230118 16.66667 1
18.47107 4.215909 16.66667 2
18.60751 5.858507 16.66667 3
16.43636 2.660429 16.66667 4
15.7662 -0.4978905 16.66667 5
15.53341 -3.154629 16.66667 6
15.59101 -3.846532 16.66667 7
20.55986 2.568425 16.66667 8
21.28459 -0.5032356 16.66667 9
22.02299 -2.930086 16.66667 10
22.02107 -3.595973 16.66667 11
17.34602 -3.587807 16.66667 12
16.93731 -7.081648 16.875 13
17.59773 -9.732645 18 14
17.42747 -10.71603 18 15
19.25073 -3.610408 16.66667 16
19.02425 -7.18941 16.875 17
19.62067 -9.882245 18 18
19.59363 -10.73012 18 19
18.44835 3.245506 16.66667 20
15.67369 -4.884999 16.66667 21
15.46128 -3.759543 16.66667 22
20.85669 -4.529637 16.875 23
22.0102 -3.68579 16.66667 24
18.30105 -3.601668 16.66667 0
18.38244 0.3211304 16.66667 1
18.46976 4.214526 16.66667 2
18.60737 5.857058 16.66667 3
16.4364 2.659531 16.66667 4
15.76308 -0.4997177 16.66667 5
15.53049 -3.15862 16.66667 6
15.58033 -3.845799 16.66667 7
20.5587 2.568359 16.66667 8
21.28124 -0.5063103 16.66667 9
22.02089 -2.932529 16.66667 10
22.01299 -3.600854 16.66667 11
17.34423 -3.589877 16.66667 12
16.93747 -7.077734 16.875 13
17.59655 -9.730165 18 14
17.43173 -10.71098 18 15
19.2499 -3.614232 16.66667 16
19.02582 -7.192183 16.875 17
19.62371 -9.872194 18 18
19.5955 -10.72536 18 19
18.44706 3.244038 16.66667 20
15.66901 -4.882158 16.66667 21
15.43657 -3.558469 16.66667 22
20.85056 -4.528261 16.875 23
21.96269 -3.618118 16.66667 24
18.42873 -3.76365 16.66667 0
18.54658 0.2200859 16.66667 1
18.67653 4.200911 16.66667 2
18.85227 5.867854 16.66667 3
16.59589 2.606068 16.66667 4
16.09485 -0.6350899 16.66667 5
16.06573 -3.369579 16.66667 6
16.21037 -3.964035 16.66667 7
20.81789 2.526196 16.66667 8
21.60843 -0.5581383 16.66667 9
20.82447 -2.843022 16.875 10
20.79704 -3.631547 16.875 11
17.44689 -3.739006 16.66667 12
16.93645 -7.079985 16.875 13
17.59322 -9.730039 18 14
17.43323 -10.70971 18 15
19.40285 -3.788281 16.66667 16
19.02535 -7.19381 16.875 17
19.6256 -9.868858 18 18
19.59475 -10.72467 18 19
18.64264 3.205956 16.66667 20
16.39524 -4.999269 16.66667 21
16.17968 -3.838826 16.66667 22
20.84895 -4.528784 16.875 23
20.6955 -3.743227 16.875 24
18.84426 -3.547368 16.875 0
18.96712 0.4757034 16.875 1
19.10595 4.533317 16.875 2
19.29811 6.251827 16.875 3
17.00202 2.9185 16.875 4
16.56099 -0.4157478 16.875 5
16.66498 -3.191104 16.875 6
16.85619 -3.758788 16.875 7
21.2781 2.828655 16.875 8
22.13867 -0.330085 16.875 9
21.33159 -2.512845 17.14286 10
21.32315 -3.34111 17.14286 11
17.85514 -3.516608 16.875 12
17.38869 -6.777521 17.14286 13
17.59261 -9.729625 18 14
17.43342 -10.70271 18 15
19.82784 -3.577916 16.875 16
19.45175 -6.938086 17.14286 17
19.62902 -9.875697 18 18
19.5929 -10.72674 18 19
19.06951 3.516141 16.875 20
17.08764 -4.823169 16.875 21
16.87155 -3.668831 16.875 22
21.37567 -4.242633 17.14286 23
21.29289 -3.483911 17.14286 24
18.84374 -3.549257 16.875 0
18.96662 0.4745163 16.875 1
19.10567 4.533027 16.875 2
19.29768 6.252007 16.875 3
17.00193 2.918027 16.875 4
16.55989 -0.416674 16.875 5
16.66615 -3.191341 16.875 6
16.86722 -3.749132 16.875 7
21.27642 2.827222 16.875 8
22.13797 -0.3332268 16.875 9
21.32666 -2.515104 17.14286 10
21.31821 -3.343889 17.14286 11
17.85433 -3.518501 16.875 12
17.39157 -6.782539 17.14286 13
17.59189 -9.728915 18 14
17.44025 -10.6962 18 15
19.82764 -3.579747 16.875 16
19.45015 -6.938348 17.14286 17
19.63151 -9.868731 18 18
19.59644 -10.72226 18 19
19.06916 3.515636 16.875 20
17.08878 -4.823651 16.875 21
16.9021 -3.62845 16.875 22
21.36833 -4.246271 17.14286 23
21.27938 -3.490488 17.14286 24
18.94708 -3.777319 16.875 0
19.20572 0.3221474 16.875 1
19.50474 4.521551 16.875 2
19.7342 6.288926 16.875 3
17.3465 2.86304 16.875 4
16.93408 -0.5710121 16.875 5
15.23467 -2.437816 17.14286 6
15.21392 -2.917056 17.14286 7
21.64003 2.677229 16.875 8
20.8727 -0.05644531 17.14286 9
21.32711 -2.515371 17.14286 10
21.32003 -3.344746 17.14286 11
17.91441 -3.703461 16.875 12
17.39272 -6.778247 17.14286 13
17.59128 -9.728726 18 14
17.43167 -10.70677 18 15
19.97573 -3.848349 16.875 16
19.45047 -6.937848 17.14286 17
19.63155 -9.869136 18 18
19.59303 -10.72186 18 19
19.42708 3.463181 16.875 20
15.17167 -3.884711 17.14286 21
15.1794 -2.883923 17.14286 22
21.36291 -4.248591 17.14286 23
21.2815 -3.484737 17.14286 24
18.94417 -3.781232 16.875 0
19.20275 0.3194145 16.875 1
19.5019 4.520232 16.875 2
19.73071 6.28969 16.875 3
17.34389 2.861858 16.875 4
16.93264 -0.5730995 16.875 5
15.2334 -2.436485 17.14286 6
15.2227 -2.919838 17.14286 7
21.63424 2.677406 16.875 8
20.86844 -0.06141128 17.14286 9
21.32168 -2.52124 17.14286 10
21.31265 -3.345074 17.14286 11
17.91116 -3.707603 16.875 12
17.39264 -6.784959 17.14286 13
17.52011 -10.04119 17.5 14
17.43435 -10.71039 18 15
19.97332 -3.852074 16.875 16
19.45382 -6.94173 17.14286 17
19.63147 -9.866861 18 18
19.59467 -10.72105 18 19
19.42421 3.461506 16.875 20
15.179 -3.890212 17.14286 21
15.13696 -2.812239 17.14286 22
21.36213 -4.248622 17.14286 23
21.32628 -3.448016 17.14286 24
18.26319 -2.902824 17.14286 0
18.72165 -0.6989952 16.875 1
18.93204 3.352123 16.875 2
19.11768 5.117814 16.875 3
16.90712 1.843136 16.875 4
15.63461 0.06594773 17.14286 5
16.70086 -3.612593 16.875 6
15.22753 -2.919301 17.14286 7
21.25768 1.604959 16.875 8
20.86871 -0.06224365 17.14286 9
21.32101 -2.522677 17.14286 10
21.30962 -3.344016 17.14286 11
17.35198 -2.894222 17.14286 12
17.38969 -6.785693 17.14286 13
17.51859 -10.03891 17.5 14
17.43533 -10.70152 18 15
19.17327 -2.912465 17.14286 16
19.4546 -6.941649 17.14286 17
19.6742 -9.787016 18 18
19.60464 -10.69826 18 19
18.87756 2.333548 16.875 20
16.82393 -4.864141 16.875 21
16.79166 -3.77728 16.875 22
21.36431 -4.249259 17.14286 23
21.40399 -3.301695 17.14286 24
18.26205 -2.905473 17.14286 0
18.25098 0.8888985 17.14286 1
18.98616 3.212917 16.875 2
19.14098 5.038247 16.875 3
16.85844 1.771574 16.875 4
15.63405 0.06438065 17.14286 5
16.36245 -2.898761 16.875 6
16.53246 -3.104005 16.875 7
21.46009 1.421691 16.875 8
20.86743 -0.06384201 17.14286 9
21.31878 -2.526379 17.14286 10
21.30967 -3.344545 17.14286 11
17.35048 -2.896956 17.14286 12
17.38817 -6.786351 17.14286 13
17.51776 -10.03549 17.5 14
17.43955 -10.70131 18 15
19.17256 -2.915009 17.14286 16
19.45442 -6.941779 17.14286 17
19.63002 -9.886775 18 18
19.59462 -10.72548 18 19
18.92538 2.179269 16.875 20
16.59281 -3.627937 16.875 21
16.28512 -3.052953 16.875 22
21.35784 -4.252623 17.14286 23
21.35186 -3.449144 17.14286 24
18.26153 -2.905308 17.14286 0
18.25074 0.8887542 17.14286 1
18.98619 3.212079 16.875 2
19.14157 5.037396 16.875 3
16.85702 1.771001 16.875 4
15.63423 0.06369705 17.14286 5
16.36409 -2.899536 16.875 6
16.53347 -3.103732 16.875 7
21.45958 1.421055 16.875 8
20.8663 -0.06443176 17.14286 9
21.31745 -2.526863 17.14286 10
21.29966 -3.344833 17.14286 11
17.35022 -2.897231 17.14286 12
17.38809 -6.787138 17.14286 13
17.51748 -10.0357 17.5 14
17.43789 -10.70379 18 15
19.17151 -2.913686 17.14286 16
19.45738 -6.941168 17.14286 17
19.62977 -9.887873 18 18
19.59416 -10.72664 18 19
18.92536 2.178681 16.875 20
16.59374 -3.630641 16.875 21
16.28386 -3.096282 16.875 22
21.35456 -4.262965 17.14286 23
21.35329 -3.439096 17.14286 24
18.26113 -2.906312 17.14286 0
18.25028 0.8879402 17.14286 1
18.98571 3.211492 16.875 2
19.14144 5.037133 16.875 3
16.85696 1.770735 16.875 4
15.63409 0.06379852 17.14286 5
16.36412 -2.899216 16.875 6
16.53637 -3.103432 16.875 7
21.45929 1.420286 16.875 8
20.86602 -0.06528778 17.14286 9
21.31574 -2.527924 17.14286 10
21.29234 -3.342244 17.14286 11
17.34966 -2.898007 17.14286 12
17.38848 -6.787329 17.14286 13
17.51736 -10.03582 17.5 14
17.43787 -10.70393 18 15
19.17157 -2.915366 17.14286 16
19.4588 -6.938844 17.14286 17
19.62988 -9.887308 18 18
19.59458 -10.72604 18 19
18.9249 2.178061 16.875 20
16.59924 -3.63644 16.875 21
16.28588 -3.122992 16.875 22
21.33291 -4.255168 17.14286 23
21.34172 -3.441826 17.14286 24
18.26191 -2.908586 17.14286 0
18.24943 0.8870705 17.14286 1
18.98388 3.211587 16.875 2
19.1419 5.036918 16.875 3
16.8549 1.769683 16.875 4
15.63285 0.06373825 17.14286 5
16.36521 -2.898282 16.875 6
16.53615 -3.100096 16.875 7
21.45693 1.419724 16.875 8
20.86476 -0.06684189 17.14286 9
21.31218 -2.529166 17.14286 10
21.28698 -3.344487 17.14286 11
17.34961 -2.899825 17.14286 12
17.38685 -6.786767 17.14286 13
17.51374 -10.03404 17.5 14
17.44276 -10.70183 18 15
19.17329 -2.918352 17.14286 16
19.45815 -6.941977 17.14286 17
19.62773 -9.880766 18 18
19.59131 -10.72459 18 19
18.92329 2.177996 16.875 20
16.60306 -3.635739 16.875 21
16.25618 -3.064764 16.875 22
21.33533 -4.263124 17.14286 23
21.35367 -3.507779 17.14286 24
18.25828 -2.909555 17.14286 0
18.24682 0.887246 17.14286 1
18.98228 3.21199 16.875 2
19.13862 5.038362 16.875 3
